Dep_Airport,Arr_Airport,avg_duration,distance_type
MIA,ACY,150.0,Short Haul >1500Mi
MIA,AGS,122.0,Short Haul >1500Mi
MIA,ALB,200.0,Short Haul >1500Mi
MIA,ATL,115.0,Short Haul >1500Mi
MIA,AUS,186.0,Short Haul >1500Mi
MIA,AVL,122.0,Short Haul >1500Mi
MIA,BDL,182.0,Short Haul >1500Mi
MIA,BHM,121.0,Short Haul >1500Mi
MIA,BNA,140.0,Short Haul >1500Mi
MIA,BOS,193.0,Short Haul >1500Mi
MIA,BTV,201.5,Short Haul >1500Mi
MIA,BUF,179.0,Short Haul >1500Mi
MIA,BWI,150.0,Short Haul >1500Mi
MIA,CAE,105.0,Short Haul >1500Mi
MIA,CHA,143.0,Short Haul >1500Mi
MIA,CHS,102.0,Short Haul >1500Mi
MIA,CID,219.0,Short Haul >1500Mi
MIA,CLE,172.0,Short Haul >1500Mi
MIA,CLL,161.0,Short Haul >1500Mi
MIA,CLT,124.0,Short Haul >1500Mi
MIA,CMH,164.0,Short Haul >1500Mi
MIA,CVG,161.0,Short Haul >1500Mi
MIA,DAL,180.0,Short Haul >1500Mi
MIA,DCA,149.0,Short Haul >1500Mi
MIA,DEN,263.0,Medium Haul <3000Mi
MIA,DFW,192.0,Short Haul >1500Mi
MIA,DSM,213.0,Short Haul >1500Mi
MIA,DTW,180.0,Short Haul >1500Mi
MIA,EGE,282.0,Medium Haul <3000Mi
MIA,EWR,178.0,Short Haul >1500Mi
MIA,EYW,53.0,Short Haul >1500Mi
MIA,FLL,29.0,Short Haul >1500Mi
MIA,GNV,71.0,Short Haul >1500Mi
MIA,GRR,195.0,Short Haul >1500Mi
MIA,GSO,130.0,Short Haul >1500Mi
MIA,GSP,118.0,Short Haul >1500Mi
MIA,HOU,162.0,Short Haul >1500Mi
MIA,HPN,189.0,Short Haul >1500Mi
MIA,HSV,140.0,Short Haul >1500Mi
MIA,IAD,147.0,Short Haul >1500Mi
MIA,IAH,168.0,Short Haul >1500Mi
MIA,ICT,224.5,Short Haul >1500Mi
MIA,ILM,124.0,Short Haul >1500Mi
MIA,IND,168.0,Short Haul >1500Mi
MIA,JAC,330.0,Medium Haul <3000Mi
MIA,JAN,123.0,Short Haul >1500Mi
MIA,JAX,77.0,Short Haul >1500Mi
MIA,JFK,174.0,Short Haul >1500Mi
MIA,LAS,318.0,Medium Haul <3000Mi
MIA,LAX,338.0,Medium Haul <3000Mi
MIA,LEX,148.0,Short Haul >1500Mi
MIA,LGA,173.0,Short Haul >1500Mi
MIA,LIT,166.0,Short Haul >1500Mi
MIA,MCI,202.0,Short Haul >1500Mi
MIA,MCO,65.0,Short Haul >1500Mi
MIA,MDW,186.0,Short Haul >1500Mi
MIA,MEM,150.0,Short Haul >1500Mi
MIA,MKE,193.0,Short Haul >1500Mi
MIA,MSN,215.0,Short Haul >1500Mi
MIA,MSP,227.0,Medium Haul <3000Mi
MIA,MSY,124.0,Short Haul >1500Mi
MIA,OKC,199.5,Short Haul >1500Mi
MIA,OMA,218.0,Short Haul >1500Mi
MIA,ORD,196.0,Short Haul >1500Mi
MIA,ORF,136.0,Short Haul >1500Mi
MIA,PDX,387.5,Medium Haul <3000Mi
MIA,PHL,162.0,Short Haul >1500Mi
MIA,PHX,295.0,Medium Haul <3000Mi
MIA,PIT,161.0,Short Haul >1500Mi
MIA,PNS,108.0,Short Haul >1500Mi
MIA,PVD,190.0,Short Haul >1500Mi
MIA,PWM,211.0,Short Haul >1500Mi
MIA,RDU,126.0,Short Haul >1500Mi
MIA,RIC,140.0,Short Haul >1500Mi
MIA,ROC,193.5,Short Haul >1500Mi
MIA,SAN,327.0,Medium Haul <3000Mi
MIA,SAT,188.0,Short Haul >1500Mi
MIA,SAV,91.0,Short Haul >1500Mi
MIA,SDF,156.0,Short Haul >1500Mi
MIA,SEA,394.0,Medium Haul <3000Mi
MIA,SFO,371.0,Medium Haul <3000Mi
MIA,SJU,151.0,Short Haul >1500Mi
MIA,SLC,310.0,Medium Haul <3000Mi
MIA,SMF,375.5,Medium Haul <3000Mi
MIA,STL,173.0,Short Haul >1500Mi
MIA,STT,159.0,Short Haul >1500Mi
MIA,STX,162.0,Short Haul >1500Mi
MIA,SYR,188.0,Short Haul >1500Mi
MIA,TLH,86.0,Short Haul >1500Mi
MIA,TPA,62.0,Short Haul >1500Mi
MIA,TUL,202.0,Short Haul >1500Mi
MIA,TYS,132.0,Short Haul >1500Mi
MIA,XNA,192.0,Short Haul >1500Mi
MKE,ATL,112.0,Short Haul >1500Mi
MKE,BNA,85.0,Short Haul >1500Mi
MKE,BOS,132.0,Short Haul >1500Mi
MKE,BWI,102.0,Short Haul >1500Mi
MKE,CLT,120.0,Short Haul >1500Mi
MKE,DAL,137.0,Short Haul >1500Mi
MKE,DCA,105.0,Short Haul >1500Mi
MKE,DEN,150.0,Short Haul >1500Mi
MKE,DFW,150.0,Short Haul >1500Mi
MKE,DTW,62.0,Short Haul >1500Mi
MKE,EWR,132.0,Short Haul >1500Mi
MKE,FLL,181.0,Short Haul >1500Mi
MKE,GEG,219.0,Short Haul >1500Mi
MKE,IAH,172.0,Short Haul >1500Mi
MKE,JFK,132.0,Short Haul >1500Mi
MKE,LAS,224.0,Medium Haul <3000Mi
MKE,LGA,128.0,Short Haul >1500Mi
MKE,MCI,83.0,Short Haul >1500Mi
MKE,MCO,157.0,Short Haul >1500Mi
MKE,MIA,194.0,Short Haul >1500Mi
MKE,MSP,70.0,Short Haul >1500Mi
MKE,ORD,58.0,Short Haul >1500Mi
MKE,PHL,116.5,Short Haul >1500Mi
MKE,PHX,217.0,Short Haul >1500Mi
MKE,RSW,169.0,Short Haul >1500Mi
MKE,SEA,254.5,Medium Haul <3000Mi
MKE,SLC,200.0,Short Haul >1500Mi
MKE,SRQ,161.5,Short Haul >1500Mi
MKE,STL,70.0,Short Haul >1500Mi
MKE,TPA,154.0,Short Haul >1500Mi
MLB,ABE,143.0,Short Haul >1500Mi
MLB,ATL,91.0,Short Haul >1500Mi
MLB,BNA,126.0,Short Haul >1500Mi
MLB,CLT,105.0,Short Haul >1500Mi
MLB,DCA,138.0,Short Haul >1500Mi
MLB,PIT,133.5,Short Haul >1500Mi
MLI,ATL,111.0,Short Haul >1500Mi
MLI,AZA,195.0,Short Haul >1500Mi
MLI,CLT,135.0,Short Haul >1500Mi
MLI,DEN,141.0,Short Haul >1500Mi
MLI,DFW,132.0,Short Haul >1500Mi
MLI,LAS,206.0,Short Haul >1500Mi
MLI,ORD,58.0,Short Haul >1500Mi
MLI,PGD,162.0,Short Haul >1500Mi
MLI,PIE,147.0,Short Haul >1500Mi
MLI,SFB,145.0,Short Haul >1500Mi
MLU,ATL,89.0,Short Haul >1500Mi
MLU,DFW,82.0,Short Haul >1500Mi
MOB,ATL,72.0,Short Haul >1500Mi
MOB,CLT,120.0,Short Haul >1500Mi
MOB,DFW,113.0,Short Haul >1500Mi
MOB,IAH,103.5,Short Haul >1500Mi
MOT,AZA,176.0,Short Haul >1500Mi
MOT,DEN,115.0,Short Haul >1500Mi
MOT,LAS,167.0,Short Haul >1500Mi
MOT,MSP,87.0,Short Haul >1500Mi
MOT,SFB,222.0,Medium Haul <3000Mi
MQT,DTW,75.0,Short Haul >1500Mi
MQT,ORD,81.0,Short Haul >1500Mi
MRY,DEN,154.0,Short Haul >1500Mi
MRY,DFW,201.0,Short Haul >1500Mi
MRY,LAS,86.0,Short Haul >1500Mi
MRY,LAX,81.0,Short Haul >1500Mi
MRY,PHX,110.0,Short Haul >1500Mi
MRY,SAN,80.0,Short Haul >1500Mi
MRY,SEA,132.0,Short Haul >1500Mi
MRY,SFO,40.0,Short Haul >1500Mi
MSN,ATL,118.0,Short Haul >1500Mi
MSN,AUS,144.5,Short Haul >1500Mi
MSN,BOS,143.5,Short Haul >1500Mi
MSN,CLT,127.0,Short Haul >1500Mi
MSN,CMH,97.0,Short Haul >1500Mi
MSN,DCA,116.0,Short Haul >1500Mi
MSN,DEN,143.0,Short Haul >1500Mi
MSN,DFW,143.0,Short Haul >1500Mi
MSN,DTW,71.0,Short Haul >1500Mi
MSN,EWR,128.0,Short Haul >1500Mi
MSN,IAD,106.5,Short Haul >1500Mi
MSN,IAH,187.0,Short Haul >1500Mi
MSN,LAX,229.5,Medium Haul <3000Mi
MSN,LGA,130.0,Short Haul >1500Mi
MSN,MCO,172.5,Short Haul >1500Mi
MSN,MIA,197.5,Short Haul >1500Mi
MSN,MSP,63.5,Short Haul >1500Mi
MSN,ORD,58.0,Short Haul >1500Mi
MSN,PHL,124.0,Short Haul >1500Mi
MSN,PHX,210.0,Short Haul >1500Mi
MSN,SFO,239.0,Medium Haul <3000Mi
MSN,SLC,179.0,Short Haul >1500Mi
MSO,AZA,146.0,Short Haul >1500Mi
MSO,DEN,119.0,Short Haul >1500Mi
MSO,DFW,193.0,Short Haul >1500Mi
MSO,LAS,130.0,Short Haul >1500Mi
MSO,LAX,170.0,Short Haul >1500Mi
MSO,MSP,150.0,Short Haul >1500Mi
MSO,OAK,132.0,Short Haul >1500Mi
MSO,ORD,191.0,Short Haul >1500Mi
MSO,SAN,160.0,Short Haul >1500Mi
MSO,SEA,90.0,Short Haul >1500Mi
MSO,SFO,141.5,Short Haul >1500Mi
MSO,SLC,90.0,Short Haul >1500Mi
MSO,SNA,160.0,Short Haul >1500Mi
MSP,ABQ,154.0,Short Haul >1500Mi
MSP,ABR,65.0,Short Haul >1500Mi
MSP,ANC,340.0,Medium Haul <3000Mi
MSP,ATL,140.0,Short Haul >1500Mi
MSP,ATW,63.0,Short Haul >1500Mi
MSP,AUS,160.0,Short Haul >1500Mi
MSP,AVL,132.0,Short Haul >1500Mi
MSP,AZA,195.5,Short Haul >1500Mi
MSP,BDL,148.0,Short Haul >1500Mi
MSP,BIL,123.0,Short Haul >1500Mi
MSP,BIS,82.0,Short Haul >1500Mi
MSP,BJI,57.0,Short Haul >1500Mi
MSP,BNA,116.0,Short Haul >1500Mi
MSP,BOI,178.0,Short Haul >1500Mi
MSP,BOS,162.0,Short Haul >1500Mi
MSP,BRD,47.0,Short Haul >1500Mi
MSP,BTV,139.0,Short Haul >1500Mi
MSP,BUF,114.0,Short Haul >1500Mi
MSP,BWI,139.0,Short Haul >1500Mi
MSP,BZN,142.0,Short Haul >1500Mi
MSP,CHS,160.0,Short Haul >1500Mi
MSP,CID,61.0,Short Haul >1500Mi
MSP,CIU,83.0,Short Haul >1500Mi
MSP,CLE,108.0,Short Haul >1500Mi
MSP,CLT,144.0,Short Haul >1500Mi
MSP,CMH,106.0,Short Haul >1500Mi
MSP,COS,120.0,Short Haul >1500Mi
MSP,CVG,107.0,Short Haul >1500Mi
MSP,CWA,56.0,Short Haul >1500Mi
MSP,DAL,131.0,Short Haul >1500Mi
MSP,DCA,138.0,Short Haul >1500Mi
MSP,DEN,122.0,Short Haul >1500Mi
MSP,DFW,147.0,Short Haul >1500Mi
MSP,DLH,48.0,Short Haul >1500Mi
MSP,DSM,67.0,Short Haul >1500Mi
MSP,DTW,95.0,Short Haul >1500Mi
MSP,ESC,65.0,Short Haul >1500Mi
MSP,EWR,154.0,Short Haul >1500Mi
MSP,FAI,330.0,Medium Haul <3000Mi
MSP,FAR,60.0,Short Haul >1500Mi
MSP,FCA,169.0,Short Haul >1500Mi
MSP,FLL,208.0,Short Haul >1500Mi
MSP,FSD,61.0,Short Haul >1500Mi
MSP,FWA,91.0,Short Haul >1500Mi
MSP,GEG,180.0,Short Haul >1500Mi
MSP,GFK,69.0,Short Haul >1500Mi
MSP,GRB,63.0,Short Haul >1500Mi
MSP,GRR,78.0,Short Haul >1500Mi
MSP,GTF,148.0,Short Haul >1500Mi
MSP,HDN,143.5,Short Haul >1500Mi
MSP,HIB,50.0,Short Haul >1500Mi
MSP,HNL,513.0,Long Haul <6000Mi
MSP,HRL,191.0,Short Haul >1500Mi
MSP,IAD,142.0,Short Haul >1500Mi
MSP,IAH,168.0,Short Haul >1500Mi
MSP,ICT,104.0,Short Haul >1500Mi
MSP,ILM,158.0,Short Haul >1500Mi
MSP,IMT,62.0,Short Haul >1500Mi
MSP,IND,92.0,Short Haul >1500Mi
MSP,INL,64.0,Short Haul >1500Mi
MSP,JAC,139.5,Short Haul >1500Mi
MSP,JAX,162.0,Short Haul >1500Mi
MSP,JFK,161.0,Short Haul >1500Mi
MSP,LAS,198.0,Short Haul >1500Mi
MSP,LAX,229.0,Medium Haul <3000Mi
MSP,LGA,154.0,Short Haul >1500Mi
MSP,LSE,51.0,Short Haul >1500Mi
MSP,MCI,80.0,Short Haul >1500Mi
MSP,MCO,189.0,Short Haul >1500Mi
MSP,MDW,82.0,Short Haul >1500Mi
MSP,MEM,122.0,Short Haul >1500Mi
MSP,MIA,212.0,Medium Haul <3000Mi
MSP,MKE,66.0,Short Haul >1500Mi
MSP,MOT,90.0,Short Haul >1500Mi
MSP,MSN,58.0,Short Haul >1500Mi
MSP,MSO,161.0,Short Haul >1500Mi
MSP,MSY,152.0,Short Haul >1500Mi
MSP,MYR,151.0,Short Haul >1500Mi
MSP,OKC,121.5,Short Haul >1500Mi
MSP,OMA,72.0,Short Haul >1500Mi
MSP,ORD,87.0,Short Haul >1500Mi
MSP,PBI,206.0,Short Haul >1500Mi
MSP,PDX,208.0,Short Haul >1500Mi
MSP,PGD,196.0,Short Haul >1500Mi
MSP,PHL,144.0,Short Haul >1500Mi
MSP,PHX,197.0,Short Haul >1500Mi
MSP,PIT,119.0,Short Haul >1500Mi
MSP,PSC,191.0,Short Haul >1500Mi
MSP,PSP,222.0,Short Haul >1500Mi
MSP,PVD,157.0,Short Haul >1500Mi
MSP,PWM,155.0,Short Haul >1500Mi
MSP,RAP,97.0,Short Haul >1500Mi
MSP,RDU,142.0,Short Haul >1500Mi
MSP,RHI,53.0,Short Haul >1500Mi
MSP,RIC,148.5,Short Haul >1500Mi
MSP,RNO,206.0,Short Haul >1500Mi
MSP,RST,40.0,Short Haul >1500Mi
MSP,RSW,196.0,Short Haul >1500Mi
MSP,SAN,224.0,Medium Haul <3000Mi
MSP,SAT,165.0,Short Haul >1500Mi
MSP,SAV,154.0,Short Haul >1500Mi
MSP,SBN,80.0,Short Haul >1500Mi
MSP,SDF,111.0,Short Haul >1500Mi
MSP,SEA,220.0,Short Haul >1500Mi
MSP,SFO,239.0,Medium Haul <3000Mi
MSP,SJC,233.0,Medium Haul <3000Mi
MSP,SJU,301.0,Medium Haul <3000Mi
MSP,SLC,164.0,Short Haul >1500Mi
MSP,SMF,221.0,Medium Haul <3000Mi
MSP,SNA,230.0,Medium Haul <3000Mi
MSP,SRQ,189.0,Short Haul >1500Mi
MSP,STL,83.0,Short Haul >1500Mi
MSP,TPA,182.0,Short Haul >1500Mi
MSP,TUS,200.0,Short Haul >1500Mi
MSP,TVC,78.0,Short Haul >1500Mi
MSP,TYS,119.0,Short Haul >1500Mi
MSP,VPS,154.0,Short Haul >1500Mi
MSP,XNA,109.0,Short Haul >1500Mi
MSP,XWA,106.0,Short Haul >1500Mi
MSY,ATL,82.0,Short Haul >1500Mi
MSY,AUS,87.0,Short Haul >1500Mi
MSY,BNA,84.0,Short Haul >1500Mi
MSY,BOS,190.0,Short Haul >1500Mi
MSY,BWI,140.0,Short Haul >1500Mi
MSY,CLE,146.0,Short Haul >1500Mi
MSY,CLT,113.0,Short Haul >1500Mi
MSY,CVG,121.0,Short Haul >1500Mi
MSY,DAL,83.0,Short Haul >1500Mi
MSY,DCA,144.0,Short Haul >1500Mi
MSY,DEN,169.0,Short Haul >1500Mi
MSY,DFW,100.0,Short Haul >1500Mi
MSY,DTW,142.0,Short Haul >1500Mi
MSY,EWR,170.0,Short Haul >1500Mi
MSY,FLL,107.0,Short Haul >1500Mi
MSY,HOU,68.0,Short Haul >1500Mi
MSY,IAD,140.0,Short Haul >1500Mi
MSY,IAH,74.0,Short Haul >1500Mi
MSY,ICT,122.0,Short Haul >1500Mi
MSY,JFK,173.0,Short Haul >1500Mi
MSY,LAS,224.0,Medium Haul <3000Mi
MSY,LAX,247.0,Medium Haul <3000Mi
MSY,LGA,166.0,Short Haul >1500Mi
MSY,LGB,244.0,Medium Haul <3000Mi
MSY,MCI,111.0,Short Haul >1500Mi
MSY,MCO,98.0,Short Haul >1500Mi
MSY,MDW,128.0,Short Haul >1500Mi
MSY,MIA,112.0,Short Haul >1500Mi
MSY,MSP,157.0,Short Haul >1500Mi
MSY,OAK,261.0,Medium Haul <3000Mi
MSY,ORD,146.0,Short Haul >1500Mi
MSY,PDX,298.0,Medium Haul <3000Mi
MSY,PHL,161.0,Short Haul >1500Mi
MSY,PHX,203.0,Short Haul >1500Mi
MSY,RDU,127.0,Short Haul >1500Mi
MSY,SAN,232.0,Medium Haul <3000Mi
MSY,SAT,91.0,Short Haul >1500Mi
MSY,SEA,307.0,Medium Haul <3000Mi
MSY,SFO,278.0,Medium Haul <3000Mi
MSY,SLC,211.0,Short Haul >1500Mi
MSY,STL,100.0,Short Haul >1500Mi
MSY,TPA,85.0,Short Haul >1500Mi
MTJ,ATL,174.5,Short Haul >1500Mi
MTJ,AUS,124.0,Short Haul >1500Mi
MTJ,DAL,110.5,Short Haul >1500Mi
MTJ,DEN,63.0,Short Haul >1500Mi
MTJ,DFW,121.0,Short Haul >1500Mi
MTJ,EWR,233.0,Medium Haul <3000Mi
MTJ,IAH,145.0,Short Haul >1500Mi
MTJ,LAX,129.5,Short Haul >1500Mi
MTJ,LGA,229.0,Medium Haul <3000Mi
MTJ,ORD,164.5,Short Haul >1500Mi
MTJ,PHX,101.0,Short Haul >1500Mi
MTJ,SFO,140.0,Short Haul >1500Mi
MVY,BOS,43.0,Short Haul >1500Mi
MVY,CLT,127.0,Short Haul >1500Mi
MVY,DCA,94.0,Short Haul >1500Mi
MVY,HPN,57.0,Short Haul >1500Mi
MVY,JFK,64.0,Short Haul >1500Mi
MVY,LGA,69.0,Short Haul >1500Mi
MVY,ORD,173.5,Short Haul >1500Mi
MVY,PHL,81.0,Short Haul >1500Mi
MYR,ABE,98.0,Short Haul >1500Mi
MYR,ACY,79.0,Short Haul >1500Mi
MYR,ALB,111.0,Short Haul >1500Mi
MYR,ATL,76.0,Short Haul >1500Mi
MYR,BDL,104.0,Short Haul >1500Mi
MYR,BLV,117.0,Short Haul >1500Mi
MYR,BNA,91.0,Short Haul >1500Mi
MYR,BOS,122.0,Short Haul >1500Mi
MYR,BWI,75.0,Short Haul >1500Mi
MYR,CAK,95.5,Short Haul >1500Mi
MYR,CKB,78.0,Short Haul >1500Mi
MYR,CLE,101.0,Short Haul >1500Mi
MYR,CLT,63.0,Short Haul >1500Mi
MYR,CMH,85.0,Short Haul >1500Mi
MYR,CVG,98.0,Short Haul >1500Mi
MYR,DAL,156.0,Short Haul >1500Mi
MYR,DCA,84.0,Short Haul >1500Mi
MYR,DEN,221.0,Short Haul >1500Mi
MYR,DFW,182.0,Short Haul >1500Mi
MYR,DTW,111.0,Short Haul >1500Mi
MYR,EWR,111.0,Short Haul >1500Mi
MYR,FLL,103.0,Short Haul >1500Mi
MYR,FWA,105.0,Short Haul >1500Mi
MYR,HGR,84.0,Short Haul >1500Mi
MYR,HTS,75.0,Short Haul >1500Mi
MYR,IND,103.0,Short Haul >1500Mi
MYR,ISP,99.0,Short Haul >1500Mi
MYR,LBE,88.0,Short Haul >1500Mi
MYR,LCK,90.0,Short Haul >1500Mi
MYR,LEX,83.5,Short Haul >1500Mi
MYR,LGA,99.0,Short Haul >1500Mi
MYR,MCI,147.5,Short Haul >1500Mi
MYR,MCO,91.0,Short Haul >1500Mi
MYR,MDT,92.0,Short Haul >1500Mi
MYR,MDW,123.0,Short Haul >1500Mi
MYR,MHT,119.0,Short Haul >1500Mi
MYR,MSP,168.0,Short Haul >1500Mi
MYR,MSY,129.0,Short Haul >1500Mi
MYR,ORD,136.0,Short Haul >1500Mi
MYR,PHL,95.0,Short Haul >1500Mi
MYR,PIT,87.0,Short Haul >1500Mi
MYR,ROC,118.5,Short Haul >1500Mi
MYR,SDF,90.0,Short Haul >1500Mi
MYR,STL,122.0,Short Haul >1500Mi
MYR,SWF,112.0,Short Haul >1500Mi
MYR,SYR,115.0,Short Haul >1500Mi
OAJ,ATL,89.0,Short Haul >1500Mi
OAJ,CLT,67.0,Short Haul >1500Mi
OAK,ABQ,128.5,Short Haul >1500Mi
OAK,ATL,261.5,Medium Haul <3000Mi
OAK,AUS,199.0,Short Haul >1500Mi
OAK,BLI,118.0,Short Haul >1500Mi
OAK,BNA,249.0,Medium Haul <3000Mi
OAK,BOI,85.0,Short Haul >1500Mi
OAK,BUR,64.0,Short Haul >1500Mi
OAK,BWI,299.0,Medium Haul <3000Mi
OAK,DAL,196.0,Short Haul >1500Mi
OAK,DEN,141.0,Short Haul >1500Mi
OAK,DFW,199.0,Short Haul >1500Mi
OAK,EUG,81.0,Short Haul >1500Mi
OAK,EWR,317.0,Medium Haul <3000Mi
OAK,FCA,129.0,Short Haul >1500Mi
OAK,GEG,111.0,Short Haul >1500Mi
OAK,HNL,328.0,Medium Haul <3000Mi
OAK,HOU,214.0,Medium Haul <3000Mi
OAK,IDA,107.0,Short Haul >1500Mi
OAK,KOA,321.0,Medium Haul <3000Mi
OAK,LAS,86.0,Short Haul >1500Mi
OAK,LAX,77.0,Short Haul >1500Mi
OAK,LGB,76.0,Short Haul >1500Mi
OAK,LIH,331.0,Medium Haul <3000Mi
OAK,MCI,194.0,Short Haul >1500Mi
OAK,MDW,235.0,Medium Haul <3000Mi
OAK,MSO,114.5,Short Haul >1500Mi
OAK,MSY,244.0,Medium Haul <3000Mi
OAK,OGG,319.0,Medium Haul <3000Mi
OAK,ONT,73.0,Short Haul >1500Mi
OAK,PDX,93.0,Short Haul >1500Mi
OAK,PHL,316.0,Medium Haul <3000Mi
OAK,PHX,108.0,Short Haul >1500Mi
OAK,PSP,82.0,Short Haul >1500Mi
OAK,RNO,50.0,Short Haul >1500Mi
OAK,SAN,84.0,Short Haul >1500Mi
OAK,SBA,62.0,Short Haul >1500Mi
OAK,SEA,119.0,Short Haul >1500Mi
OAK,SLC,100.0,Short Haul >1500Mi
OAK,SNA,80.0,Short Haul >1500Mi
OAK,STL,220.0,Medium Haul <3000Mi
OGG,ANC,349.0,Medium Haul <3000Mi
OGG,ATL,484.0,Long Haul <6000Mi
OGG,DEN,377.0,Long Haul <6000Mi
OGG,DFW,407.0,Long Haul <6000Mi
OGG,EWR,544.5,Long Haul <6000Mi
OGG,HNL,42.0,Short Haul >1500Mi
OGG,ITO,38.0,Short Haul >1500Mi
OGG,KOA,35.0,Short Haul >1500Mi
OGG,LAS,327.0,Medium Haul <3000Mi
OGG,LAX,308.0,Medium Haul <3000Mi
OGG,LGB,303.0,Medium Haul <3000Mi
OGG,LIH,50.0,Short Haul >1500Mi
OGG,OAK,291.0,Medium Haul <3000Mi
OGG,ORD,458.0,Long Haul <6000Mi
OGG,PDX,318.0,Medium Haul <3000Mi
OGG,PHX,333.0,Medium Haul <3000Mi
OGG,SAN,312.0,Medium Haul <3000Mi
OGG,SEA,334.0,Medium Haul <3000Mi
OGG,SFO,288.0,Medium Haul <3000Mi
OGG,SJC,290.0,Medium Haul <3000Mi
OGG,SLC,347.0,Medium Haul <3000Mi
OGG,SMF,296.0,Medium Haul <3000Mi
OKC,ATL,115.0,Short Haul >1500Mi
OKC,AUS,74.0,Short Haul >1500Mi
OKC,BNA,94.0,Short Haul >1500Mi
OKC,CLT,146.0,Short Haul >1500Mi
OKC,DCA,162.0,Short Haul >1500Mi
OKC,DEN,99.0,Short Haul >1500Mi
OKC,DFW,62.0,Short Haul >1500Mi
OKC,HOU,79.0,Short Haul >1500Mi
OKC,IAH,92.0,Short Haul >1500Mi
OKC,LAS,155.0,Short Haul >1500Mi
OKC,LAX,193.0,Short Haul >1500Mi
OKC,LGA,196.0,Short Haul >1500Mi
OKC,MCO,149.0,Short Haul >1500Mi
OKC,MDW,106.0,Short Haul >1500Mi
OKC,MIA,175.0,Short Haul >1500Mi
OKC,MSP,122.0,Short Haul >1500Mi
OKC,ORD,125.0,Short Haul >1500Mi
OKC,PHX,143.0,Short Haul >1500Mi
OKC,SAT,77.0,Short Haul >1500Mi
OKC,SEA,229.0,Medium Haul <3000Mi
OKC,SFB,146.0,Short Haul >1500Mi
OKC,SLC,153.0,Short Haul >1500Mi
OKC,STL,79.0,Short Haul >1500Mi
OKC,TPA,140.0,Short Haul >1500Mi
OKC,VPS,116.0,Short Haul >1500Mi
OMA,ATL,124.0,Short Haul >1500Mi
OMA,AUS,115.5,Short Haul >1500Mi
OMA,AZA,160.0,Short Haul >1500Mi
OMA,BNA,96.5,Short Haul >1500Mi
OMA,BOS,179.5,Short Haul >1500Mi
OMA,CLT,145.0,Short Haul >1500Mi
OMA,DAL,99.5,Short Haul >1500Mi
OMA,DCA,142.0,Short Haul >1500Mi
OMA,DEN,95.0,Short Haul >1500Mi
OMA,DFW,113.0,Short Haul >1500Mi
OMA,DTW,113.0,Short Haul >1500Mi
OMA,EWR,171.5,Short Haul >1500Mi
OMA,HOU,128.0,Short Haul >1500Mi
OMA,IAH,136.0,Short Haul >1500Mi
OMA,LAS,169.0,Short Haul >1500Mi
OMA,LAX,209.0,Short Haul >1500Mi
OMA,LGA,168.0,Short Haul >1500Mi
OMA,MCO,167.0,Short Haul >1500Mi
OMA,MDW,78.0,Short Haul >1500Mi
OMA,MIA,204.0,Short Haul >1500Mi
OMA,MSP,72.0,Short Haul >1500Mi
OMA,ORD,96.0,Short Haul >1500Mi
OMA,PGD,177.0,Short Haul >1500Mi
OMA,PHX,164.0,Short Haul >1500Mi
OMA,PIE,160.0,Short Haul >1500Mi
OMA,SEA,211.0,Short Haul >1500Mi
OMA,SFB,167.0,Short Haul >1500Mi
OMA,SFO,214.0,Short Haul >1500Mi
OMA,SLC,153.0,Short Haul >1500Mi
OMA,STL,66.0,Short Haul >1500Mi
OMA,TPA,160.0,Short Haul >1500Mi
OMA,VPS,132.0,Short Haul >1500Mi
OME,ANC,89.0,Short Haul >1500Mi
OME,OTZ,46.0,Short Haul >1500Mi
ONT,ATL,243.0,Medium Haul <3000Mi
ONT,AUS,157.0,Short Haul >1500Mi
ONT,CLT,257.0,Medium Haul <3000Mi
ONT,DAL,163.0,Short Haul >1500Mi
ONT,DEN,127.0,Short Haul >1500Mi
ONT,DFW,171.0,Short Haul >1500Mi
ONT,HNL,361.5,Medium Haul <3000Mi
ONT,HOU,172.0,Short Haul >1500Mi
ONT,JFK,308.0,Medium Haul <3000Mi
ONT,LAS,60.0,Short Haul >1500Mi
ONT,MCO,275.0,Medium Haul <3000Mi
ONT,MDW,218.0,Medium Haul <3000Mi
ONT,OAK,70.0,Short Haul >1500Mi
ONT,PDX,135.0,Short Haul >1500Mi
ONT,PHX,69.0,Short Haul >1500Mi
ONT,SEA,159.0,Short Haul >1500Mi
ONT,SFO,82.0,Short Haul >1500Mi
ONT,SJC,65.0,Short Haul >1500Mi
ONT,SLC,101.0,Short Haul >1500Mi
ONT,SMF,74.0,Short Haul >1500Mi
ORD,ABE,117.0,Short Haul >1500Mi
ORD,ABQ,184.0,Short Haul >1500Mi
ORD,ACK,181.0,Short Haul >1500Mi
ORD,AGS,138.0,Short Haul >1500Mi
ORD,ALB,118.0,Short Haul >1500Mi
ORD,ALO,69.0,Short Haul >1500Mi
ORD,ANC,393.0,Medium Haul <3000Mi
ORD,ASE,181.0,Short Haul >1500Mi
ORD,ATL,113.0,Short Haul >1500Mi
ORD,ATW,62.0,Short Haul >1500Mi
ORD,AUS,164.0,Short Haul >1500Mi
ORD,AVL,106.0,Short Haul >1500Mi
ORD,AVP,111.0,Short Haul >1500Mi
ORD,AZO,49.0,Short Haul >1500Mi
